paragraph_no,compound_name,iupac_name,inchi,smiles,has_structure_fig,other_info,opsin_smiles,opsin_inchi,pubchem_smiles,pubchem_inchi,cir_smiles,cir_inchi,selected_inchi,selected_count,selected_sources
[1083],Compound 143,Nonyl 8-((2-hydroxyethyl)(7-((2-octyldecyl)oxy)-7-oxoheptyl)amino)octanoate,,,False,"1H NMR (300 MHz, CDCl3) δ: ppm 3.69 (s, 6H); 3.59 (br. m, 2H); 2.75-2.40 (br. m, 6H); 2.32 (t, 4H); 1.64 (m, 4H); 1.48 (br. m, 4H); 1.29 (br. m, 28H).",OCCN(CCCCCCCC(=O)OCCCCCCCCC)CCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCC,"InChI=1/C44H87NO5/c1-4-7-10-13-16-24-31-40-49-43(47)34-27-20-17-22-29-36-45(38-39-46)37-30-23-21-28-35-44(48)50-41-42(32-25-18-14-11-8-5-2)33-26-19-15-12-9-6-3/h42,46H,4-41H2,1-3H3",,"InChI=1S/C44H87NO5/c1-4-7-10-13-16-24-31-40-49-43(47)34-27-20-17-22-29-36-45(38-39-46)37-30-23-21-28-35-44(48)50-41-42(32-25-18-14-11-8-5-2)33-26-19-15-12-9-6-3/h42,46H,4-41H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCC,"InChI=1/C44H87NO5/c1-4-7-10-13-16-24-31-40-49-43(47)34-27-20-17-22-29-36-45(38-39-46)37-30-23-21-28-35-44(48)50-41-42(32-25-18-14-11-8-5-2)33-26-19-15-12-9-6-3/h42,46H,4-41H2,1-3H3","InChI=1/C44H87NO5/c1-4-7-10-13-16-24-31-40-49-43(47)34-27-20-17-22-29-36-45(38-39-46)37-30-23-21-28-35-44(48)50-41-42(32-25-18-14-11-8-5-2)33-26-19-15-12-9-6-3/h42,46H,4-41H2,1-3H3",2,OPSIN;CIR
[1100],Compound 144,"Nonyl 8-((8-(dioctylamino)-8-oxooctyl)(2-hydroxyethyl)amino)octanoate 8-Bromo-N,N-dioctyloctanamide",,,False,"1H NMR (300 MHz, CDCl3) δ: ppm 4.05 (t, 2H); 3.96 (d, 2H); 3.58 (br. m, 2H); 2.79-2.36 (br. m, 5H); 2.30 (m, 4H); 1.72-1.01 (br. m, 63H); 0.88 (m, 9H).",BrCCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC.C(CCCCCCC)N(C(CCCCCCCN(CCCCCCCC(=O)OCCCCCCCCC)CCO)=O)CCCCCCCC,"InChI=1/C43H86N2O4.C24H48BrNO/c1-4-7-10-13-16-25-32-41-49-43(48)34-27-20-18-22-29-36-44(39-40-46)35-28-21-17-19-26-33-42(47)45(37-30-23-14-11-8-5-2)38-31-24-15-12-9-6-3;1-3-5-7-9-14-18-22-26(23-19-15-10-8-6-4-2)24(27)20-16-12-11-13-17-21-25/h46H,4-41H2,1-3H3;3-23H2,1-2H3",,,CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC.CCCCCCCCN(CCCCCCCC)C(=O)CCCCCCCBr,"InChI=1/C43H86N2O4.C24H48BrNO/c1-4-7-10-13-16-25-32-41-49-43(48)34-27-20-18-22-29-36-44(39-40-46)35-28-21-17-19-26-33-42(47)45(37-30-23-14-11-8-5-2)38-31-24-15-12-9-6-3;1-3-5-7-9-14-18-22-26(23-19-15-10-8-6-4-2)24(27)20-16-12-11-13-17-21-25/h46H,4-41H2,1-3H3;3-23H2,1-2H3","InChI=1/C43H86N2O4.C24H48BrNO/c1-4-7-10-13-16-25-32-41-49-43(48)34-27-20-18-22-29-36-44(39-40-46)35-28-21-17-19-26-33-42(47)45(37-30-23-14-11-8-5-2)38-31-24-15-12-9-6-3;1-3-5-7-9-14-18-22-26(23-19-15-10-8-6-4-2)24(27)20-16-12-11-13-17-21-25/h46H,4-41H2,1-3H3;3-23H2,1-2H3",2,OPSIN;CIR
[1111],Compound 145,Heptadecan-9-yl 8-((2-hydroxyethyl)(8-(methyl(octyl)amino)-8-oxooctyl)amino)octanoate,,,False,"1H NMR (300 MHz, CDCl3) δ: ppm 4.05 (t, 2H); 3.57 (br. m, 2H); 3.35-3.14 (m, 4H); 2.80-.2.20 (m, 10H); 1.74-1.00 (br. m, 59H); 0.88 (m, 9H).",OCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)N(CCCCCCCC)C,"InChI=1/C44H88N2O4/c1-5-8-11-14-19-26-33-42(34-27-20-15-12-9-6-2)50-44(49)36-29-22-18-25-32-39-46(40-41-47)38-31-24-17-21-28-35-43(48)45(4)37-30-23-16-13-10-7-3/h42,47H,5-41H2,1-4H3",,"InChI=1S/C44H88N2O4/c1-5-8-11-14-19-26-33-42(34-27-20-15-12-9-6-2)50-44(49)36-29-22-18-25-32-39-46(40-41-47)38-31-24-17-21-28-35-43(48)45(4)37-30-23-16-13-10-7-3/h42,47H,5-41H2,1-4H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)N(C)CCCCCCCC,"InChI=1/C44H88N2O4/c1-5-8-11-14-19-26-33-42(34-27-20-15-12-9-6-2)50-44(49)36-29-22-18-25-32-39-46(40-41-47)38-31-24-17-21-28-35-43(48)45(4)37-30-23-16-13-10-7-3/h42,47H,5-41H2,1-4H3","InChI=1/C44H88N2O4/c1-5-8-11-14-19-26-33-42(34-27-20-15-12-9-6-2)50-44(49)36-29-22-18-25-32-39-46(40-41-47)38-31-24-17-21-28-35-43(48)45(4)37-30-23-16-13-10-7-3/h42,47H,5-41H2,1-4H3",2,OPSIN;CIR
[1115],Compound 146,Heptadecan-9-yl 8-((2-hydroxyethyl)(6-(methyl(octyl)amino)-6-oxohexyl)amino)octanoate,,,False,,OCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCC(=O)N(CCCCCCCC)C,"InChI=1/C42H84N2O4/c1-5-8-11-14-18-24-31-40(32-25-19-15-12-9-6-2)48-42(47)34-27-20-17-22-29-36-44(38-39-45)37-30-23-26-33-41(46)43(4)35-28-21-16-13-10-7-3/h40,45H,5-39H2,1-4H3",,"InChI=1S/C42H84N2O4/c1-5-8-11-14-18-24-31-40(32-25-19-15-12-9-6-2)48-42(47)34-27-20-17-22-29-36-44(38-39-45)37-30-23-26-33-41(46)43(4)35-28-21-16-13-10-7-3/h40,45H,5-39H2,1-4H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCO)CCCCCC(=O)N(C)CCCCCCCC,"InChI=1/C42H84N2O4/c1-5-8-11-14-18-24-31-40(32-25-19-15-12-9-6-2)48-42(47)34-27-20-17-22-29-36-44(38-39-45)37-30-23-26-33-41(46)43(4)35-28-21-16-13-10-7-3/h40,45H,5-39H2,1-4H3","InChI=1/C42H84N2O4/c1-5-8-11-14-18-24-31-40(32-25-19-15-12-9-6-2)48-42(47)34-27-20-17-22-29-36-44(38-39-45)37-30-23-26-33-41(46)43(4)35-28-21-16-13-10-7-3/h40,45H,5-39H2,1-4H3",2,OPSIN;CIR
[1119],Compound 147,Tridecan-7-yl 10-((2-hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)decanoate,,,False,,OCCN(CCCCCCCCCC(=O)OC(CCCCCC)CCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C42H83NO5/c1-4-7-10-13-17-23-30-39-47-41(45)33-26-20-18-22-29-36-43(37-38-44)35-28-21-16-14-15-19-27-34-42(46)48-40(31-24-11-8-5-2)32-25-12-9-6-3/h40,44H,4-39H2,1-3H3",,"InChI=1S/C42H83NO5/c1-4-7-10-13-17-23-30-39-47-41(45)33-26-20-18-22-29-36-43(37-38-44)35-28-21-16-14-15-19-27-34-42(46)48-40(31-24-11-8-5-2)32-25-12-9-6-3/h40,44H,4-39H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCCCC(=O)OC(CCCCCC)CCCCCC,"InChI=1/C42H83NO5/c1-4-7-10-13-17-23-30-39-47-41(45)33-26-20-18-22-29-36-43(37-38-44)35-28-21-16-14-15-19-27-34-42(46)48-40(31-24-11-8-5-2)32-25-12-9-6-3/h40,44H,4-39H2,1-3H3","InChI=1/C42H83NO5/c1-4-7-10-13-17-23-30-39-47-41(45)33-26-20-18-22-29-36-43(37-38-44)35-28-21-16-14-15-19-27-34-42(46)48-40(31-24-11-8-5-2)32-25-12-9-6-3/h40,44H,4-39H2,1-3H3",2,OPSIN;CIR
[1135],Compound 149,Heptyl 10-((8-(heptadecan-9-yloxy)-8-oxooctyl)(methyl)amino)decanoate,,,False,,CCCCCCCCC(CCCCCCCC)OC(CCCCCCCN(CCCCCCCCCC(=O)OCCCCCCC)C)=O,"InChI=1/C43H85NO4/c1-5-8-11-14-20-27-34-41(35-28-21-15-12-9-6-2)48-43(46)37-30-23-19-25-32-39-44(4)38-31-24-18-16-17-22-29-36-42(45)47-40-33-26-13-10-7-3/h41H,5-40H2,1-4H3",,"InChI=1S/C43H85NO4/c1-5-8-11-14-20-27-34-41(35-28-21-15-12-9-6-2)48-43(46)37-30-23-19-25-32-39-44(4)38-31-24-18-16-17-22-29-36-42(45)47-40-33-26-13-10-7-3/h41H,5-40H2,1-4H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(C)CCCCCCCCCC(=O)OCCCCCCC,"InChI=1/C43H85NO4/c1-5-8-11-14-20-27-34-41(35-28-21-15-12-9-6-2)48-43(46)37-30-23-19-25-32-39-44(4)38-31-24-18-16-17-22-29-36-42(45)47-40-33-26-13-10-7-3/h41H,5-40H2,1-4H3","InChI=1/C43H85NO4/c1-5-8-11-14-20-27-34-41(35-28-21-15-12-9-6-2)48-43(46)37-30-23-19-25-32-39-44(4)38-31-24-18-16-17-22-29-36-42(45)47-40-33-26-13-10-7-3/h41H,5-40H2,1-4H3",2,OPSIN;CIR
[1139],Compound 150,Pentyl 12-((8-(heptadecan-9-yloxy)-8-oxooctyl)(methyl)amino)dodecanoate,,,False,,CCCCCCCCC(CCCCCCCC)OC(CCCCCCCN(CCCCCCCCCCCC(=O)OCCCCC)C)=O,"InChI=1/C43H85NO4/c1-5-8-11-13-21-27-34-41(35-28-22-14-12-9-6-2)48-43(46)37-30-24-20-26-32-39-44(4)38-31-25-19-17-15-16-18-23-29-36-42(45)47-40-33-10-7-3/h41H,5-40H2,1-4H3",,"InChI=1S/C43H85NO4/c1-5-8-11-13-21-27-34-41(35-28-22-14-12-9-6-2)48-43(46)37-30-24-20-26-32-39-44(4)38-31-25-19-17-15-16-18-23-29-36-42(45)47-40-33-10-7-3/h41H,5-40H2,1-4H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(C)CCCCCCCCCCCC(=O)OCCCCC,"InChI=1/C43H85NO4/c1-5-8-11-13-21-27-34-41(35-28-22-14-12-9-6-2)48-43(46)37-30-24-20-26-32-39-44(4)38-31-25-19-17-15-16-18-23-29-36-42(45)47-40-33-10-7-3/h41H,5-40H2,1-4H3","InChI=1/C43H85NO4/c1-5-8-11-13-21-27-34-41(35-28-22-14-12-9-6-2)48-43(46)37-30-24-20-26-32-39-44(4)38-31-25-19-17-15-16-18-23-29-36-42(45)47-40-33-10-7-3/h41H,5-40H2,1-4H3",2,OPSIN;CIR
[1143],Compound 151,7-((7-(Decanoyloxy)heptyl)(2-hydroxyethyl)amino)heptyl 2-octyldecanoate,,,False,,C(CCCCCCC)C(C(=O)OCCCCCCCN(CCO)CCCCCCCOC(CCCCCCCCC)=O)CCCCCCCC,"InChI=1/C44H87NO5/c1-4-7-10-13-16-21-28-35-43(47)49-40-31-24-17-22-29-36-45(38-39-46)37-30-23-18-25-32-41-50-44(48)42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42,46H,4-41H2,1-3H3",,"InChI=1S/C44H87NO5/c1-4-7-10-13-16-21-28-35-43(47)49-40-31-24-17-22-29-36-45(38-39-46)37-30-23-18-25-32-41-50-44(48)42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42,46H,4-41H2,1-3H3",CCCCCCCCCC(=O)OCCCCCCCN(CCO)CCCCCCCOC(=O)C(CCCCCCCC)CCCCCCCC,"InChI=1/C44H87NO5/c1-4-7-10-13-16-21-28-35-43(47)49-40-31-24-17-22-29-36-45(38-39-46)37-30-23-18-25-32-41-50-44(48)42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42,46H,4-41H2,1-3H3","InChI=1/C44H87NO5/c1-4-7-10-13-16-21-28-35-43(47)49-40-31-24-17-22-29-36-45(38-39-46)37-30-23-18-25-32-41-50-44(48)42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42,46H,4-41H2,1-3H3",2,OPSIN;CIR
[1147],Compound 152,Nonyl (Z)-8-((2-hydroxyethyl)(10-octyloctadec-8-en-1-yl)amino)octanoate,,,False,,OCCN(CCCCCCCC(=O)OCCCCCCCCC)CCCCCCC\C=C/C(CCCCCCCC)CCCCCCCC,"InChI=1/C45H89NO3/c1-4-7-10-13-19-27-34-43-49-45(48)38-31-24-20-26-33-40-46(41-42-47)39-32-25-18-16-17-23-30-37-44(35-28-21-14-11-8-5-2)36-29-22-15-12-9-6-3/h30,37,44,47H,4-29,31-36,38-43H2,1-3H3/b37-30-",,,CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCC\C=C/C(CCCCCCCC)CCCCCCCC,"InChI=1/C45H89NO3/c1-4-7-10-13-19-27-34-43-49-45(48)38-31-24-20-26-33-40-46(41-42-47)39-32-25-18-16-17-23-30-37-44(35-28-21-14-11-8-5-2)36-29-22-15-12-9-6-3/h30,37,44,47H,4-29,31-36,38-43H2,1-3H3/b37-30-","InChI=1/C45H89NO3/c1-4-7-10-13-19-27-34-43-49-45(48)38-31-24-20-26-33-40-46(41-42-47)39-32-25-18-16-17-23-30-37-44(35-28-21-14-11-8-5-2)36-29-22-15-12-9-6-3/h30,37,44,47H,4-29,31-36,38-43H2,1-3H3/b37-30-",2,OPSIN;CIR
[1175],Compound 155,tert-Butyl 8-((8-(heptadecan-9-yloxy)-8-oxooctyl)(2-hydroxyethyl)amino)octanoate,,,False,,CCCCCCCCC(CCCCCCCC)OC(CCCCCCCN(CCCCCCCC(=O)OC(C)(C)C)CCO)=O,"InChI=1/C39H77NO5/c1-6-8-10-12-16-22-28-36(29-23-17-13-11-9-7-2)44-37(42)30-24-18-14-20-26-32-40(34-35-41)33-27-21-15-19-25-31-38(43)45-39(3,4)5/h36,41H,6-35H2,1-5H3",,"InChI=1S/C39H77NO5/c1-6-8-10-12-16-22-28-36(29-23-17-13-11-9-7-2)44-37(42)30-24-18-14-20-26-32-40(34-35-41)33-27-21-15-19-25-31-38(43)45-39(3,4)5/h36,41H,6-35H2,1-5H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)OC(C)(C)C,"InChI=1/C39H77NO5/c1-6-8-10-12-16-22-28-36(29-23-17-13-11-9-7-2)44-37(42)30-24-18-14-20-26-32-40(34-35-41)33-27-21-15-19-25-31-38(43)45-39(3,4)5/h36,41H,6-35H2,1-5H3","InChI=1/C39H77NO5/c1-6-8-10-12-16-22-28-36(29-23-17-13-11-9-7-2)44-37(42)30-24-18-14-20-26-32-40(34-35-41)33-27-21-15-19-25-31-38(43)45-39(3,4)5/h36,41H,6-35H2,1-5H3",2,OPSIN;CIR
[1183],Compound 156,"Heptadecan-9-yl 8-((1,3-dihydroxypropan-2-yl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate",,,False,,OCC(CO)N(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C45H89NO6/c1-4-7-10-13-16-25-32-39-51-44(49)35-28-21-17-23-30-37-46(42(40-47)41-48)38-31-24-18-22-29-36-45(50)52-43(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42-43,47-48H,4-41H2,1-3H3",,"InChI=1S/C45H89NO6/c1-4-7-10-13-16-25-32-39-51-44(49)35-28-21-17-23-30-37-46(42(40-47)41-48)38-31-24-18-22-29-36-45(50)52-43(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42-43,47-48H,4-41H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)C(CO)CO,"InChI=1/C45H89NO6/c1-4-7-10-13-16-25-32-39-51-44(49)35-28-21-17-23-30-37-46(42(40-47)41-48)38-31-24-18-22-29-36-45(50)52-43(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42-43,47-48H,4-41H2,1-3H3","InChI=1/C45H89NO6/c1-4-7-10-13-16-25-32-39-51-44(49)35-28-21-17-23-30-37-46(42(40-47)41-48)38-31-24-18-22-29-36-45(50)52-43(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42-43,47-48H,4-41H2,1-3H3",2,OPSIN;CIR
[1191],Compound 157,Heptadecan-9-yl 8-((1-hydroxypropan-2-yl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,,,False,"MS (ES): m/z (MH+) 725.0 for C45H89NO5. 1H NMR (300 MHz, CDCl3) δ: ppm 4.89 (m, 1H); 4.08 (t, 2H); 3.45-3.17 (br. m, 2H); 2.94 (br. m, 1H); 2.55-2.22 (m, 8H); 1.70-1.17 (m, 62H); 0.90 (m, 12H).",OCC(C)N(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-17-26-33-40-50-44(48)36-29-22-18-24-31-38-46(42(4)41-47)39-32-25-19-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3",,"InChI=1S/C45H89NO5/c1-5-8-11-14-17-26-33-40-50-44(48)36-29-22-18-24-31-38-46(42(4)41-47)39-32-25-19-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)C(C)CO,"InChI=1/C45H89NO5/c1-5-8-11-14-17-26-33-40-50-44(48)36-29-22-18-24-31-38-46(42(4)41-47)39-32-25-19-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3","InChI=1/C45H89NO5/c1-5-8-11-14-17-26-33-40-50-44(48)36-29-22-18-24-31-38-46(42(4)41-47)39-32-25-19-23-30-37-45(49)51-43(34-27-20-15-12-9-6-2)35-28-21-16-13-10-7-3/h42-43,47H,5-41H2,1-4H3",2,OPSIN;CIR
[1191],Compound 158,tert-Butyl 8-((2-hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,,,False,,OCCN(CCCCCCCC(=O)OC(C)(C)C)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C31H61NO5/c1-5-6-7-8-9-16-21-28-36-29(34)22-17-12-10-14-19-24-32(26-27-33)25-20-15-11-13-18-23-30(35)37-31(2,3)4/h33H,5-28H2,1-4H3",,"InChI=1S/C31H61NO5/c1-5-6-7-8-9-16-21-28-36-29(34)22-17-12-10-14-19-24-32(26-27-33)25-20-15-11-13-18-23-30(35)37-31(2,3)4/h33H,5-28H2,1-4H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)OC(C)(C)C,"InChI=1/C31H61NO5/c1-5-6-7-8-9-16-21-28-36-29(34)22-17-12-10-14-19-24-32(26-27-33)25-20-15-11-13-18-23-30(35)37-31(2,3)4/h33H,5-28H2,1-4H3","InChI=1/C31H61NO5/c1-5-6-7-8-9-16-21-28-36-29(34)22-17-12-10-14-19-24-32(26-27-33)25-20-15-11-13-18-23-30(35)37-31(2,3)4/h33H,5-28H2,1-4H3",2,OPSIN;CIR
[1195],Compound 159,Heptadecan-9-yl 8-((2-hydroxyethyl)(2-((2-hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)ethyl)amino)octanoate,,,False,,OCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCN(CCCCCCCC(=O)OCCCCCCCCC)CCO,"InChI=1/C48H96N2O6/c1-4-7-10-13-16-25-32-45-55-47(53)35-28-21-17-23-30-37-49(41-43-51)39-40-50(42-44-52)38-31-24-18-22-29-36-48(54)56-46(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h46,51-52H,4-45H2,1-3H3",,"InChI=1S/C48H96N2O6/c1-4-7-10-13-16-25-32-45-55-47(53)35-28-21-17-23-30-37-49(41-43-51)39-40-50(42-44-52)38-31-24-18-22-29-36-48(54)56-46(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h46,51-52H,4-45H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C48H96N2O6/c1-4-7-10-13-16-25-32-45-55-47(53)35-28-21-17-23-30-37-49(41-43-51)39-40-50(42-44-52)38-31-24-18-22-29-36-48(54)56-46(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h46,51-52H,4-45H2,1-3H3","InChI=1/C48H96N2O6/c1-4-7-10-13-16-25-32-45-55-47(53)35-28-21-17-23-30-37-49(41-43-51)39-40-50(42-44-52)38-31-24-18-22-29-36-48(54)56-46(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h46,51-52H,4-45H2,1-3H3",2,OPSIN;CIR
[1199],Compound 160,"1,5-Bis(2-butylcyclopropyl)pentan-3-yl 8-((2-hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate",,,False,,OCCN(CCCCCCCC(=O)OC(CCC1C(C1)CCCC)CCC1C(C1)CCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C46H87NO5/c1-4-7-10-11-12-19-24-37-51-45(49)27-20-15-13-17-22-33-47(35-36-48)34-23-18-14-16-21-28-46(50)52-44(31-29-42-38-40(42)25-8-5-2)32-30-43-39-41(43)26-9-6-3/h40-44,48H,4-39H2,1-3H3",,"InChI=1S/C46H87NO5/c1-4-7-10-11-12-19-24-37-51-45(49)27-20-15-13-17-22-33-47(35-36-48)34-23-18-14-16-21-28-46(50)52-44(31-29-42-38-40(42)25-8-5-2)32-30-43-39-41(43)26-9-6-3/h40-44,48H,4-39H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)OC(CCC1CC1CCCC)CCC2CC2CCCC,"InChI=1/C46H87NO5/c1-4-7-10-11-12-19-24-37-51-45(49)27-20-15-13-17-22-33-47(35-36-48)34-23-18-14-16-21-28-46(50)52-44(31-29-42-38-40(42)25-8-5-2)32-30-43-39-41(43)26-9-6-3/h40-44,48H,4-39H2,1-3H3","InChI=1/C46H87NO5/c1-4-7-10-11-12-19-24-37-51-45(49)27-20-15-13-17-22-33-47(35-36-48)34-23-18-14-16-21-28-46(50)52-44(31-29-42-38-40(42)25-8-5-2)32-30-43-39-41(43)26-9-6-3/h40-44,48H,4-39H2,1-3H3",2,OPSIN;CIR
[1215],Compound 161,Heptadecan-9-yl 8-((2-hydroxyethyl)(10-(octanoyloxy)decan-2-yl)amino)octanoate,,,False,,OCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)C(C)CCCCCCCCOC(CCCCCCC)=O,"InChI=1/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)51-45(49)37-30-23-18-24-31-38-46(39-40-47)42(4)33-26-20-16-17-25-32-41-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3",,"InChI=1S/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)51-45(49)37-30-23-18-24-31-38-46(39-40-47)42(4)33-26-20-16-17-25-32-41-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCO)C(C)CCCCCCCCOC(=O)CCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)51-45(49)37-30-23-18-24-31-38-46(39-40-47)42(4)33-26-20-16-17-25-32-41-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3","InChI=1/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)51-45(49)37-30-23-18-24-31-38-46(39-40-47)42(4)33-26-20-16-17-25-32-41-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3",2,OPSIN;CIR
[1231],Compound 162,7-((2-Hydroxyethyl)(10-(octanoyloxy)decan-2-yl)amino)heptyl 2-octyldecanoate,,,False,"MS (ES): m/z (MH+) 725.0 for C45H89NO5. 1H NMR (300 MHz, CDCl3) δ: ppm 3.99 (m, 4H); 2.72-2.48 (m, 2H); 2.48-2.17 (m, 6H); 1.55 (m, 8H); 1.44-1.10 (m, 56H); 0.92-0.75 (m, 12H).",C(CCCCCCC)C(C(=O)OCCCCCCCN(C(C)CCCCCCCCOC(CCCCCCC)=O)CCO)CCCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)45(49)51-41-32-25-18-23-30-37-46(38-39-47)42(4)33-26-20-16-17-24-31-40-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3",,"InChI=1S/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)45(49)51-41-32-25-18-23-30-37-46(38-39-47)42(4)33-26-20-16-17-24-31-40-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3",CCCCCCCCC(CCCCCCCC)C(=O)OCCCCCCCN(CCO)C(C)CCCCCCCCOC(=O)CCCCCCC,"InChI=1/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)45(49)51-41-32-25-18-23-30-37-46(38-39-47)42(4)33-26-20-16-17-24-31-40-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3","InChI=1/C45H89NO5/c1-5-8-11-14-21-27-34-43(35-28-22-15-12-9-6-2)45(49)51-41-32-25-18-23-30-37-46(38-39-47)42(4)33-26-20-16-17-24-31-40-50-44(48)36-29-19-13-10-7-3/h42-43,47H,5-41H2,1-4H3",2,OPSIN;CIR
