"Index","LNP_ID","Experiment_ID","Formulation_ID","IL_name_x","IL_SMILES","IL_protonated_SMILES","IL_head_name","IL_head_SMILES","IL_linker_name","IL_linker_SMILES","IL_tail1_name","IL_tail1_SMILES","IL_tail2_name","IL_tail2_SMILES","IL_tail3_name","IL_tail3_SMILES","IL_tail4_name","IL_tail4_SMILES","IL_molratio","IL_to_nucleicacid_massratio","IL_to_nucleicacid_chargeratio","HL_name_x","HL_SMILES","HL_molratio","CHL_name_x","CHL_SMILES","CHL_molratio","PEG_name_x","PEG_SMILES","PEG_molratio","fifthcomponent_name","fifthcomponent_SMILES","fifthcomponent_molratio","Aqueous_buffer","Dialysis_buffer","Mixing_method","Model","Model_type","Model_target","Route_of_administration","Cargo","Cargo_type","Dose_ug_nucleicacid","Experiment_method","Experiment_batching","Experiment_value","Publication_link","Publication_PMID","Heavy.Atoms","Rings","Aromatic.Rings","Rotatable.Bonds","van.der.Waals.Molecular.Volume","Topological.Polar.Surface.Area","Hydrogen.Bond.Donors","Hydrogen.Bond.Acceptors","LogP","Molar.Refractivity","Fraction.sp3.Carbons","sp3.Carbons","Nitrogen.Count","Molecular.Weight","has_ester","has_carbonate","has_disulfide","0","1","2","lnpdb_row_id","IL_name_y","HL_name_y","CHL_name_y","PEG_name_y","atlas_ratio","ratio_order","count_atlas","atlas_row_ids","count_lnpdb","IL_ratio","HL_ratio","CHL_ratio","PEG_ratio","matched_id"
13038,"LNP_0013038","LX_2024","LX_2024_F17","2-A2-6b","CCCCC(C)C(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c2)cc(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c2)[H])cc(OC(=O)C(C)CCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T6b","CCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",1.322508699,"https://www.nature.com/articles/s41467-024-45422-9",38424061,60,2,2,32,837.5867165,132.5,2,11,10.2048,240.3244,0.673469388,4,3,838.184,"True","False","False","2","A2","T6b","Row16","2-A2-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row1']",8,35,16,46.5,2.5,"Row39"
13039,"LNP_0013039","LX_2024","LX_2024_F18","2-A2-7","CCCCCCCC(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)CCCCCCC)cc(OC(=O)CCCCCCC)c2)cc(OC(=O)CCCCCCC)c1","CCCCCCCC(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)CCCCCCC)cc(OC(=O)CCCCCCC)c2)[H])cc(OC(=O)CCCCCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T7","CCCCCCCC(=O)OC1=CC(C=O)=CC(OC(=O)CCCCCCC)=C1",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.338200107,"https://www.nature.com/articles/s41467-024-45422-9",38424061,64,2,2,40,893.6493167,132.5,2,11,12.3416,259.0724,0.698113208,0,3,894.292,"True","False","False","2","A2","T7","Row17","2-A2-7","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row68']",1,35,16,46.5,2.5,"Row40"
13040,"LNP_0013040","LX_2024","LX_2024_F19","2-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c2)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)c2)[H])cc(OC(=O)C(C)CCCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",0.567809768,"https://www.nature.com/articles/s41467-024-45422-9",38424061,64,2,2,36,893.6493167,132.5,2,11,11.7652,258.7924,0.698113208,4,3,894.292,"True","False","False","2","A2","T7b","Row18","2-A2-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row7']",8,35,16,46.5,2.5,"Row41"
13041,"LNP_0013041","LX_2024","LX_2024_F20","2-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c2)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)c2)[H])cc(OC(=O)C(CC)CCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",1.95078326,"https://www.nature.com/articles/s41467-024-45422-9",38424061,64,2,2,36,893.6493167,132.5,2,11,11.7652,258.7924,0.698113208,4,3,894.292,"True","False","False","2","A2","T7b2","Row19","2-A2-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row13']",15,35,16,46.5,2.5,"Row42"
13043,"LNP_0013043","LX_2024","LX_2024_F22","2-A2-8b","CCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)CCC(C)CCCC)cc(OC(=O)CCC(C)CCCC)c2)cc(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)CCC(C)CCCC)cc(OC(=O)CCC(C)CCCC)c2)[H])cc(OC(=O)CCC(C)CCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T8b","CCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",1.176847183,"https://www.nature.com/articles/s41467-024-45422-9",38424061,68,2,2,40,949.711917,132.5,2,11,13.3256,277.2604,0.719298246,4,3,950.4,"True","False","False","2","A2","T8b","Row21","2-A2-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row19']",8,35,16,46.5,2.5,"Row43"
13045,"LNP_0013045","LX_2024","LX_2024_F24","2-A2-9b","CCCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)CCC(C)CCCCC)cc(OC(=O)CCC(C)CCCCC)c2)cc(OC(=O)CCC(C)CCCCC)c1","CCCCCC(C)CCC(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)CCC(C)CCCCC)cc(OC(=O)CCC(C)CCCCC)c2)[H])cc(OC(=O)CCC(C)CCCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T9b","CCCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.71779568,"https://www.nature.com/articles/s41467-024-45422-9",38424061,72,2,2,44,1005.774517,132.5,2,11,14.886,295.7284,0.737704918,4,3,1006.508,"True","False","False","2","A2","T9b","Row23","2-A2-9b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row26']",8,35,16,46.5,2.5,"Row44"
13046,"LNP_0013046","LX_2024","LX_2024_F25","2-A2-9b2","CCCCC(CC)CCC(=O)Oc1cc(CNCCCN(C)CCCNCc2cc(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)c2)cc(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(CNCCC[N+](C)(CCCNCc2cc(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)c2)[H])cc(OC(=O)CCC(CC)CCCC)c1",2,"CN(CCCN)CCCN",,,"A2_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.446302949,"https://www.nature.com/articles/s41467-024-45422-9",38424061,72,2,2,44,1005.774517,132.5,2,11,14.886,295.7284,0.737704918,4,3,1006.508,"True","False","False","2","A2","T9b2","Row24","2-A2-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row32']",8,35,16,46.5,2.5,"Row45"
13047,"LNP_0013047","LX_2024","LX_2024_F26","2-A3-6b","CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN(C)CCCNCc2c(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)cc2OC(=O)C(C)CCCC)c(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCC[N+](C)(CCCNCc2c(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)cc2OC(=O)C(C)CCCC)[H])c(OC(=O)C(C)CCCC)c1",2,"CN(CCCN)CCCN",,,"A3_T6b","CCCCCCC(=O)OC1=CC(=CC(=C1OC(=O)CCCCCC)OC(=O)CCCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.734256126,"https://www.nature.com/articles/s41467-024-45422-9",38424061,78,2,2,42,1093.754176,185.1,2,15,13.6682,308.9724,0.714285714,6,3,1094.526,"True","False","False","2","A3","T6b","Row25","2-A3-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row38']",8,35,16,46.5,2.5,"Row46"
13048,"LNP_0013048","LX_2024","LX_2024_F27","2-A3-7b","CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCCN(C)CCCNCc2c(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)cc2OC(=O)C(C)CCCCC)c(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCC[N+](C)(CCCNCc2c(OC(=O)C(C)CCCCC)cc(OC(=O)C(C)CCCCC)cc2OC(=O)C(C)CCCCC)[H])c(OC(=O)C(C)CCCCC)c1",2,"CN(CCCN)CCCN",,,"A3_T7b","CCCCCC(C)C(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)C(C)CCCCC)OC(=O)C(C)CCCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",1.378859464,"https://www.nature.com/articles/s41467-024-45422-9",38424061,84,2,2,48,1177.848076,185.1,2,15,16.0088,336.6744,0.739130435,6,3,1178.688,"True","False","False","2","A3","T7b","Row26","2-A3-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row44']",8,35,16,46.5,2.5,"Row47"
13049,"LNP_0013049","LX_2024","LX_2024_F28","2-A3-7b2","CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCCN(C)CCCNCc2c(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)cc2OC(=O)C(CC)CCCC)c(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCC[N+](C)(CCCNCc2c(OC(=O)C(CC)CCCC)cc(OC(=O)C(CC)CCCC)cc2OC(=O)C(CC)CCCC)[H])c(OC(=O)C(CC)CCCC)c1",2,"CN(CCCN)CCCN",,,"A3_T7b2","CCCCC(CC)C(=O)OC1=CC(OC(=O)C(CC)CCCC)=C(C=O)C(OC(=O)C(CC)CCCC)=C1",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",1.404859921,"https://www.nature.com/articles/s41467-024-45422-9",38424061,84,2,2,48,1177.848076,185.1,2,15,16.0088,336.6744,0.739130435,6,3,1178.688,"True","False","False","2","A3","T7b2","Row27","2-A3-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row50']",8,35,16,46.5,2.5,"Row48"
13050,"LNP_0013050","LX_2024","LX_2024_F29","2-A3-8b","CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCCN(C)CCCNCc2c(OC(=O)CCC(C)CCCC)cc(OC(=O)CCC(C)CCCC)cc2OC(=O)CCC(C)CCCC)c(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(OC(=O)CCC(C)CCCC)c(CNCCC[N+](C)(CCCNCc2c(OC(=O)CCC(C)CCCC)cc(OC(=O)CCC(C)CCCC)cc2OC(=O)CCC(C)CCCC)[H])c(OC(=O)CCC(C)CCCC)c1",2,"CN(CCCN)CCCN",,,"A3_T8b","CCCCC(C)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(C)CCCC)OC(=O)CCC(C)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.636091327,"https://www.nature.com/articles/s41467-024-45422-9",38424061,90,2,2,54,1261.941977,185.1,2,15,18.3494,364.3764,0.76,6,3,1262.85,"True","False","False","2","A3","T8b","Row28","2-A3-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row56']",8,35,16,46.5,2.5,"Row49"
13051,"LNP_0013051","LX_2024","LX_2024_F30","2-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCCN(C)CCCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCC[N+](C)(CCCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",2,"CN(CCCN)CCCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",0.352163296,"https://www.nature.com/articles/s41467-024-45422-9",38424061,96,2,2,60,1346.035877,185.1,2,15,20.69,392.0784,0.777777778,6,3,1347.012,"True","False","False","2","A3","T9b2","Row29","2-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row62']",8,35,16,46.5,2.5,"Row50"
13053,"LNP_0013053","LX_2024","LX_2024_F32","3-A2-6b","CCCCC(C)C(=O)Oc1cc(CNCCN2CCN(CCNCc3cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c3)CC2)cc(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(CNCC[N+]2([H])CCN(CCNCc3cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c3)CC2)cc(OC(=O)C(C)CCCC)c1",3,"C(CN1CCN(CCN)CC1)N",,,"A2_T6b","CCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",0.030436021,"https://www.nature.com/articles/s41467-024-45422-9",38424061,62,3,2,30,864.5976155,135.74,2,12,9.1104,246.4734,0.68,4,4,865.21,"True","False","False","3","A2","T6b","Row31","3-A2-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row2']",8,35,16,46.5,2.5,"Row51"
